,BillID,SponsorLastName,SponsorFirstName,SponsorState,PrimaryOrCoSponsor
7110,525,Clay,,,Co
7111,525,Johnson,Eddie B,Texas,Co
7112,525,Curbelo,,Florida,Co
7113,525,Walker,,,Co
7114,526,,,,Primary
7115,526,,,,Co
7116,527,Cornyn,,,Primary
7117,527,Whitehouse,,,Co
7118,528,Sessions,,,Primary
7119,528,Meadows,,,Co
7120,528,Griffith,,,Co
7121,528,Flores,,,Co
7122,528,Poe,,Texas,Co
7123,529,Thompson,,Pennsylvania,Primary
7124,529,McCollum,,,Co
7125,529,Stivers,,,Co
7126,530,Merkley,,,Primary
7127,530,Stabenow,,,Co
7128,530,Gillibrand,,,Co
7129,530,Baldwin,,,Co
7130,530,Blumenthal,,,Co
7131,530,Schatz,,,Co
7132,530,Cardin,,,Co
7133,530,Masto,Cortez,,Co
7134,531,Grassley,,,Primary
7135,531,Durbin,,,Co
7136,531,Lee,,,Co
7137,531,Whitehouse,,,Co
7138,531,Graham,,,Co
7139,531,Booker,,,Co
7140,531,Scott,,,Co
7141,531,Leahy,,,Co
7142,531,Ernst,,,Co
7143,531,Moran,,,Co
7144,531,Klobuchar,,,Co
7145,531,Coons,,,Co
7146,531,Flake,,,Co
7147,531,Blumenthal,,,Co
7148,531,Roberts,,,Co
7149,531,Jones,,,Co
7150,531,Collins,,,Co
7151,531,Duckworth,,,Co
7152,531,Alexander,,,Co
7153,531,Gillibrand,,,Co
7154,532,Grassley,,,Primary
7155,532,Durbin,,,Co
7156,532,Lee,,,Co
7157,532,Whitehouse,,,Co
7158,532,Graham,,,Co
7159,532,Leahy,,,Co
7160,532,Flake,,,Co
7161,532,Booker,,,Co
7162,532,Scott,,,Co
7163,532,Feinstein,,,Co
7164,532,Blunt,,,Co
7165,533,Beyer,,,Primary
7166,533,Raskin,,,Co
7167,533,Khanna,,,Co
7168,534,,,,Primary
7169,534,,,,Co
7170,535,Lee,,,Primary
7171,535,Slaughter,,,Co
7172,535,Moore,,,Co
7173,535,Lee,Jackson,,Co
7174,535,Beatty,,,Co
7175,535,Hastings,,,Co
7176,535,Norton,,,Co
7177,535,Torres,,,Co
7178,535,Evans,,,Co
7179,535,Payne,,,Co
7180,535,Takano,,,Co
7181,535,Butterfield,,,Co
7182,535,Espaillat,,,Co
7183,535,Jayapal,,,Co
7184,535,Pocan,,,Co
7185,535,Coleman,Watson,,Co
7186,535,Carson,,Indiana,Co
7187,535,Conyers,,,Co
7188,535,Schakowsky,,,Co
7189,535,McCollum,,,Co
7190,535,Grijalva,,,Co
7191,535,Speier,,,Co
7192,535,McNerney,,,Co
7193,535,Serrano,,,Co
7194,535,Ellison,,,Co
7195,536,Collins,,,Primary
7196,536,,,,Co
7197,537,Thornberry,,,Primary
7198,537,,,,Co
7199,538,Grassley,,,Primary
7200,538,Whitehouse,,,Co
7201,538,Tillis,,,Co
7202,538,Feinstein,,,Co
7203,538,Hatch,,,Co
7204,538,Leahy,,,Co
7205,538,Durbin,,,Co
7206,538,Cornyn,,,Co
7207,538,Blunt,,,Co
7208,538,Klobuchar,,,Co
7209,539,Heitkamp,,,Primary
7210,539,Durbin,,,Co
7211,539,Franken,,,Co
7212,539,Booker,,,Co
7213,540,Davis,Danny K,Illinois,Primary
7214,540,Kelly,,Illinois,Co
7215,540,Bustos,,,Co
7216,541,,,,Primary
7217,541,,,,Co
7218,542,,,,Primary
7219,542,,,,Co
7220,543,,,,Primary
7221,543,,,,Co
7222,544,Shuster,,,Primary
7223,544,DeFazio,,,Co
7224,544,Smith,,Texas,Co
7225,544,LoBiondo,,,Co
7226,544,Larsen,,Washington,Co
7227,544,Barletta,,,Co
7228,544,Titus,,,Co
7229,544,Graves,,Missouri,Co
7230,544,Norton,,,Co
7231,544,Hunter,,,Co
7232,544,Garamendi,,,Co
7233,544,Denham,,,Co
7234,544,Capuano,,,Co
7235,544,Graves,,Louisiana,Co
7236,544,Napolitano,,,Co
7237,545,McCaskill,,,Primary
7238,545,Heitkamp,,,Co
7239,546,Diaz-Balart,,,Primary
7240,546,,,,Co
7241,547,Waters,Maxine,California,Primary
7242,547,Ellison,,,Co
7243,547,Lynch,,,Co
7244,547,Vargas,,,Co
7245,547,Heck,,,Co
7246,547,Velázquez,,,Co
7247,547,Moore,,,Co
7248,547,Green,Al,Texas,Co
7249,548,Lee,Jackson,,Primary
7250,548,Nadler,,,Co
7251,548,Pelosi,,,Co
7252,548,Hoyer,,,Co
7253,548,Frankel,,Florida,Co
7254,548,Lawrence,,,Co
7255,548,Kuster,,New Hampshire,Co
7256,548,Dingell,,,Co
7257,548,Moore,,,Co
7258,548,Speier,,,Co
7259,548,Waters,Maxine,California,Co
7260,548,Jayapal,,,Co
7261,548,McCollum,,,Co
7262,548,Welch,,,Co
7263,548,Schakowsky,,,Co
7264,548,Gabbard,,,Co
7265,548,Raskin,,,Co
7266,548,Espaillat,,,Co
7267,548,Courtney,,,Co
7268,548,Boyle,Brendan F,Pennsylvania,Co
7269,548,Shea-Porter,,,Co
7270,548,Vela,,,Co
7271,548,Rochester,Blunt,,Co
7272,548,Cohen,,,Co
7273,548,Napolitano,,,Co
7274,548,Khanna,,,Co
7275,548,Clark,,Massachusetts,Co
7276,548,Barragán,,,Co
7277,548,Gutiérrez,,,Co
7278,548,Cicilline,,,Co
7279,548,McGovern,,,Co
7280,548,Wilson,,Florida,Co
7281,548,Lieu,Ted,California,Co
7282,548,Brown,,Maryland,Co
7283,548,Titus,,,Co
7284,548,Roybal-Allard,,,Co
7285,548,Carson,,Indiana,Co
7286,548,Bass,,,Co
7287,548,Schultz,Wasserman,,Co
7288,548,Swalwell,,California,Co
7289,548,Johnson,Eddie B,Texas,Co
7290,548,Quigley,,,Co
7291,548,Norton,,,Co
7292,548,Brownley,,California,Co
7293,548,Doggett,,,Co
7294,548,Bonamici,,,Co
7295,548,Crist,,,Co
7296,548,Cárdenas,,,Co
7297,548,Torres,,,Co
7298,548,Jeffries,,,Co
7299,548,Davis,Danny K,Illinois,Co
7300,548,Evans,,,Co
7301,548,Payne,,,Co
7302,548,Lee,,,Co
7303,548,Scott,David,Georgia,Co
7304,548,Hastings,,,Co
7305,548,Schneider,,,Co
7306,548,DeLauro,,,Co
7307,548,McEachin,,,Co
7308,548,Kildee,,,Co
7309,548,Brady,,Pennsylvania,Co
7310,548,Takano,,,Co
7311,548,Sablan,,,Co
7312,548,Hanabusa,,,Co
7313,548,Johnson,,Georgia,Co
7314,548,Green,Al,Texas,Co
7315,548,DeGette,,,Co
7316,548,Cleaver,,,Co
7317,548,Lowey,,,Co
7318,548,Panetta,,,Co
7319,548,Pallone,,,Co
7320,548,Maloney,Sean P,New York,Co
7321,548,Suozzi,,,Co
7322,548,Sarbanes,,,Co
7323,548,Kelly,,Illinois,Co
7324,548,DeSaulnier,,,Co
7325,548,DelBene,,,Co
7326,548,Matsui,,,Co
7327,548,Thompson,,California,Co
7328,548,Kind,,,Co
7329,548,Green,Gene,Texas,Co
7330,548,Kilmer,,,Co
7331,548,Lamb,,,Co
7332,548,Chu,Judy,California,Co
7333,548,Clyburn,,,Co
7334,548,Foster,,,Co
7335,548,Adams,,,Co
7336,548,Scott,,Virginia,Co
7337,548,Fudge,,,Co
7338,548,Veasey,,,Co
7339,548,Huffman,,,Co
7340,548,Lofgren,,,Co
7341,548,Ruppersberger,,,Co
7342,548,Davis,,California,Co
7343,548,Nolan,,,Co
7344,548,O'Halleran,,,Co
7345,548,Grisham,Michelle L,New Mexico,Co
7346,548,Rosen,,,Co
7347,548,Eshoo,,,Co
7348,548,Maloney,Carolyn B,New York,Co
7349,548,Bordallo,,,Co
7350,548,Lewis,,Georgia,Co
7351,548,Delaney,,,Co
7352,548,Tsongas,,,Co
7353,548,Castor,,Florida,Co
7354,549,Collins,,,Primary
7355,549,,,,Co
7356,550,Shuster,,,Primary
7357,550,LoBiondo,,,Co
7358,550,Graves,,Missouri,Co
7359,550,Mitchell,,,Co
7360,550,Hanabusa,,,Co
7361,550,Sinema,,,Co
7362,551,Buchanan,,,Primary
7363,551,Levin,,,Co
7364,552,Lee,Jackson,,Primary
7365,552,,,,Co
7366,553,Alexander,,,Primary
7367,553,Murray,,,Co
7368,554,,,,Primary
7369,554,,,,Co
7370,555,,,,Primary
7371,555,,,,Co
7372,556,,,,Primary
7373,556,,,,Co
7374,557,Shuster,,,Primary
7375,557,LoBiondo,,,Co
7376,557,Graves,,Missouri,Co
7377,557,Mitchell,,,Co
7378,557,Hanabusa,,,Co
7379,557,Sinema,,,Co
7380,557,Smucker,,,Co
7381,557,Farenthold,,,Co
7382,557,Westerman,,,Co
7383,557,Faso,,,Co
7384,557,LaMalfa,,,Co
7385,557,Mast,,,Co
7386,557,Sanford,,,Co
7387,557,Denham,,,Co
7388,557,Lewis,,Minnesota,Co
7389,557,Biggs,,,Co
7390,557,Davis,Rodney,Illinois,Co
7391,557,Duncan,,Tennessee,Co
7392,557,Crawford,,,Co
7393,557,Woodall,,,Co
7394,557,Messer,,,Co
7395,557,Bacon,,,Co
7396,557,Gonzalez,,Texas,Co
7397,558,,,,Primary
7398,558,,,,Co
7399,559,Alexander,,,Primary
7400,559,Alexander,,,Primary
7401,559,Murray,,,Co
7402,559,Isakson,,,Co
7403,559,Cassidy,,,Co
7404,559,Heller,,,Co
7405,559,Manchin,,,Co
7406,559,Baldwin,,,Co
7407,559,Kaine,,,Co
7408,559,Heitkamp,,,Co
7409,559,Capito,,,Co
7410,559,Jones,,,Co
7411,559,Murkowski,,,Co
7412,559,Hatch,,,Co
7413,559,Smith,,,Co
7414,559,Collins,,,Co
7415,559,Rubio,,,Co
7416,559,Casey,,,Co
7417,559,McCaskill,,,Co
7418,560,,,,Primary
7419,560,,,,Co
7420,561,Blunt,,,Primary
7421,561,,,,Co
7422,562,Jayapal,,,Primary
7423,562,Sarbanes,,,Co
7424,562,Raskin,,,Co
7425,562,Clarke,,New York,Co
7426,562,Lee,,,Co
7427,562,Bass,,,Co
7428,562,Norton,,,Co
7429,562,Schakowsky,,,Co
7430,562,Pocan,,,Co
7431,563,Cole,,,Primary
7432,563,,,,Co
7433,564,Foxx,,,Primary
7434,564,Guthrie,,,Co
7435,564,Wilson,,South Carolina,Co
7436,564,Hunter,,,Co
7437,564,Roe,,Tennessee,Co
7438,564,Thompson,,Pennsylvania,Co
7439,564,Walberg,,,Co
7440,564,Rokita,,,Co
7441,564,Barletta,,,Co
7442,564,Messer,,,Co
7443,564,Byrne,,,Co
7444,564,Brat,,,Co
7445,564,Stefanik,,,Co
7446,564,Allen,,,Co
7447,564,Lewis,,Minnesota,Co
7448,564,Rooney,Francis,Florida,Co
7449,564,Mitchell,,,Co
7450,564,Garrett,,,Co
7451,564,Smucker,,,Co
7452,564,Ferguson,,,Co
7453,564,Estes,,Kansas,Co
7454,564,Handel,,,Co
7455,565,,,,Primary
7456,565,,,,Co
7457,566,,,,Primary
7458,566,,,,Co
7459,567,Warren,,,Primary
7460,567,,,,Co
7461,568,,,,Primary
7462,568,,,,Co
7463,569,Plaskett,,,Primary
7464,569,Velázquez,,,Co
7465,569,Crowley,,,Co
7466,569,Soto,,,Co
7467,570,,,,Primary
7468,570,,,,Co
7469,571,Blunt,,,Primary
7470,571,,,,Co
7471,572,Cole,,,Primary
7472,572,,,,Co
7473,573,,,,Primary
7474,573,,,,Co
7475,574,,,,Primary
7476,574,,,,Co
7477,575,Foxx,,,Primary
7478,575,Guthrie,,,Co
7479,576,Thune,,,Primary
7480,576,Thune,,,Primary
7481,576,Nelson,,,Co
7482,576,Blunt,,,Co
7483,576,Cantwell,,,Co
7484,577,,,,Primary
7485,577,,,,Co
7486,578,,,,Primary
7487,578,,,,Co
7488,579,Price,,North Carolina,Primary
7489,579,,,,Co
7490,580,Polis,,,Primary
7491,580,Grijalva,,,Co
7492,580,Huffman,,,Co
7493,580,Jayapal,,,Co
7494,581,,,,Primary
7495,581,,,,Co
7496,582,Price,,North Carolina,Primary
7497,582,,,,Co
7498,583,Merkley,,,Primary
7499,583,Sanders,,,Co
7500,583,Markey,,,Co
7501,583,Booker,,,Co
7502,584,Thune,,,Primary
7503,584,Nelson,,,Co
7504,584,Blunt,,,Co
7505,584,Cantwell,,,Co
7506,585,Udall,,,Primary
7507,585,Merkley,,,Co
7508,585,Durbin,,,Co
7509,585,Leahy,,,Co
7510,585,Baldwin,,,Co
7511,585,Gillibrand,,,Co
7512,585,Hirono,,,Co
7513,585,King,,,Co
7514,585,Klobuchar,,,Co
7515,585,Markey,,,Co
7516,585,Hollen,Van,,Co
7517,585,Franken,,,Co
7518,585,Wyden,,,Co
7519,585,Warren,,,Co
7520,585,Whitehouse,,,Co
7521,586,,,,Primary
7522,586,,,,Co
7523,587,Graham,,,Primary
7524,587,,,,Co
7525,588,Thornberry,,,Primary
7526,588,Smith,,Washington,Co
7527,589,,,,Primary
7528,589,,,,Co
7529,590,Johnson,,,Primary
7530,590,,,,Co
7531,591,,,,Primary
7532,591,,,,Co
7533,592,McCaul,,,Primary
7534,592,Higgins,,Louisiana,Co
7535,592,Fitzpatrick,,,Co
7536,592,McSally,,,Co
7537,592,King,,New York,Co
7538,592,Gallagher,,,Co
7539,592,Garrett,,,Co
7540,592,Perry,,,Co
7541,592,Donovan,,,Co
7542,592,Rutherford,,,Co
7543,592,Ratcliffe,,,Co
7544,592,Katko,,,Co
7545,593,,,,Primary
7546,593,,,,Co
7547,594,,,,Primary
7548,594,,,,Co
7549,595,,,,Primary
7550,595,,,,Co
7551,596,,,,Primary
7552,596,,,,Co
7553,597,,,,Primary
7554,597,,,,Co
